DESC	FID	SAMPLETYPE	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L4.5	simfam1558	Heart	10.5516	9.37923	18.7585	28.1377	23.4481	23.4481	9.37923	25.7929	8.20682	75.0338	42.2065	48.0685
L4.5	simfam1559	Heart	58.645	73.8927	92.6591	39.8786	43.3973	73.8927	15.2477	26.9767	11.729	15.2477	29.3225	26.9767
L4.5	simfam1560	Heart	49.2415	29.3104	59.7932	23.4483	18.7587	71.5174	12.8966	105.517	32.8276	10.5517	66.8277	57.4484
L4.5	simfam1561	Heart	52.7611	73.8655	91.4525	38.6914	35.174	82.0728	63.3133	10.5522	3.5174	69.1756	8.20728	16.4146
L4.5	simfam1562	Heart	18.7588	30.483	26.9658	14.0691	29.3106	42.2073	23.4485	16.4139	11.7242	57.4488	16.4139	18.7588
L4.5	simfam1563	Heart	37.5213	45.7291	25.7959	30.4861	19.9332	22.2783	73.8701	26.9685	7.03525	37.5213	15.243	21.1058
L4.5	simfam1564	Heart	14.0687	17.5859	2.34478	28.1374	49.2404	30.4822	12.8963	75.033	8.20674	31.6546	51.5852	16.4135
L4.5	simfam1565	Heart	29.3302	16.4249	50.448	17.5981	41.0623	39.8891	30.5034	18.7713	21.1177	65.6997	56.314	50.448
L4.5	simfam1566	Heart	14.0724	3.51811	4.69081	32.8357	34.0084	29.3176	7.03622	45.7354	23.4541	86.78	0	31.663
L4.5	simfam1567	Heart	60.9689	49.2441	99.6607	92.6258	86.7634	77.3836	10.5523	44.5542	58.6239	11.7248	46.8991	69.1762
L4.5	simfam1568	Heart	2.34499	10.5525	19.9324	30.4849	25.7949	42.2099	7.03498	23.4499	41.0374	82.0748	1.1725	42.2099
L4.5	simfam1569	Heart	25.7978	29.3157	50.423	37.5241	22.2799	3.51789	39.8694	2.34526	34.0062	46.9051	42.2146	64.4946
L4.5	simfam1570	Heart	107.862	99.655	106.689	62.1378	73.8619	109.034	44.5516	23.4482	15.2414	53.9309	44.5516	45.7241
L4.5	simfam1571	Heart	4.68956	1.17239	12.8963	9.37912	17.5858	4.68956	29.3097	32.8269	32.8269	24.6202	19.9306	33.9993
L4.5	simfam1572	Heart	19.9312	17.5863	2.34485	3.51727	3.51727	4.68969	78.5523	21.1036	29.3106	9.37938	128.966	17.5863
L4.5	simfam1573	Heart	37.5221	26.969	24.6238	19.9336	7.03538	22.2787	3.51769	23.4513	15.2433	10.5531	1.17256	36.3495
L4.5	simfam1574	Heart	12.8968	8.20704	22.2762	19.9314	26.966	19.9314	38.6903	70.3461	24.6211	45.7249	35.173	34.0006
L4.5	simfam1575	Heart	5.86238	5.86238	22.277	15.2422	1.17248	1.17248	10.5523	14.0697	65.6586	96.143	107.868	65.6586
L4.5	simfam1576	Heart	14.0688	5.862	24.6204	30.4824	43.3788	52.758	0	0	35.172	35.172	18.7584	2.3448
L4.5	simfam1577	Heart	10.5529	7.03527	29.3136	1.17254	11.7254	41.039	44.5567	26.9685	17.5882	71.5252	51.5919	26.9685
L4.5	simfam1578	Heart	39.8619	32.8275	51.586	8.20687	1.17241	50.4136	22.2758	39.8619	16.4137	8.20687	24.6206	21.1034
L4.5	simfam1579	Heart	4.68956	7.03433	7.03433	9.37911	28.1373	16.4134	2.34478	32.8269	56.2747	29.3097	22.2754	24.6202
L4.5	simfam1580	Heart	0	2.34552	31.6646	84.4388	82.0933	53.947	16.4187	57.4653	75.0567	114.931	7.03657	14.0731
L4.5	simfam1581	Heart	8.20687	22.2758	5.86205	16.4137	3.51723	7.03446	31.6551	23.4482	24.6206	57.4481	48.0688	72.6894
L4.5	simfam1582	Heart	8.20685	1.17241	24.6206	70.3444	58.6204	48.0687	0	42.2067	3.51722	46.8963	118.413	123.103
L4.5	simfam1583	Heart	62.1512	50.4245	59.8059	60.9785	64.4965	43.3886	137.202	55.1152	19.9353	37.5252	53.9425	26.9713
L4.5	simfam1584	Heart	29.3102	57.4479	48.0687	83.2409	79.7236	35.1722	43.379	15.2413	3.51722	25.7929	31.655	38.6894
L4.5	simfam1585	Heart	14.0686	7.03432	10.5515	21.103	16.4134	32.8268	24.6201	70.3432	49.2403	80.8947	121.928	62.1365
L4.5	simfam1586	Heart	58.6199	62.1371	78.5506	11.724	5.86199	50.4131	46.8959	72.6887	39.8615	3.51719	44.5511	36.3443
L4.5	simfam1587	Heart	127.796	161.797	132.486	128.968	136.003	114.899	77.3811	72.6913	179.383	154.762	30.4834	19.9315
L4.5	simfam1588	Heart	22.2755	19.9307	11.7239	21.1031	10.5515	37.5166	11.7239	21.1031	2.34479	4.68957	60.9644	62.1368
L4.5	simfam1589	Heart	36.3442	39.8613	25.7926	10.5515	26.965	10.5515	67.9988	39.8613	15.2411	25.7926	15.2411	12.8963
L4.5	simfam1590	Heart	26.965	14.0687	37.5165	41.0337	24.6202	29.3098	45.7233	44.5509	15.2411	11.7239	2.34478	65.6539
L4.5	simfam1591	Heart	7.03479	4.68986	7.03479	16.4145	2.34493	22.2768	24.6218	50.416	35.174	17.587	0	5.86233
L4.5	simfam1592	Heart	38.6911	46.8983	55.1055	24.6216	24.6216	17.5869	77.3822	59.7953	34.0013	12.897	52.7606	37.5186
L4.5	simfam1593	Heart	77.3965	68.0151	94.9866	8.20872	7.03605	48.0797	30.4895	4.6907	98.5047	1.17267	57.4611	24.6262
L4.5	simfam1594	Heart	8.20858	1.17265	15.2445	14.0719	1.17265	30.489	73.8772	30.489	28.1437	31.6617	5.86327	57.4601
L4.5	simfam1595	Heart	19.9313	5.86214	34.0004	1.17243	7.03457	12.8967	18.7589	1.17243	14.0691	118.415	77.3803	51.5869
L4.5	simfam1596	Heart	57.4535	52.7635	32.8306	55.1085	51.5909	69.1788	17.5878	0	24.6229	58.6261	51.5909	62.1436
L4.5	simfam1597	Heart	32.8269	37.5165	41.0337	58.6195	48.068	50.4128	38.6889	62.1367	22.2754	7.03434	44.5508	59.7919
L4.5	simfam1598	Heart	82.0759	83.2484	70.3508	84.4209	87.9385	59.7982	10.5526	2.34503	46.9005	58.6256	1.17251	23.4503
L4.5	simfam1599	Heart	16.414	19.9313	30.4832	31.6556	36.3453	35.1729	49.242	64.4836	0	46.8972	37.5178	72.6906
L4.5	simfam1600	Heart	37.5164	37.5164	29.3097	43.3783	30.482	39.8611	35.1716	25.7925	93.7909	21.103	9.37909	56.2745
L4.5	simfam1601	Heart	26.9654	24.6205	2.34481	42.2066	39.8618	36.3446	53.9307	30.4826	19.9309	26.9654	59.7927	50.4135
L4.5	simfam1602	Heart	21.1031	4.68958	15.2411	31.6547	43.3786	55.1025	18.7583	1.17239	23.4479	21.1031	29.3099	56.2749
L4.5	simfam1603	Heart	48.0727	38.6926	55.1077	82.0753	69.1778	49.2452	59.7977	106.698	23.4501	64.4877	23.4501	2.34501
L4.5	simfam1604	Heart	52.7674	37.5235	82.0827	49.2496	58.6305	66.8388	92.6362	72.7018	82.0827	49.2496	70.3566	50.4222
L4.5	simfam1605	Heart	5.86227	4.68982	25.794	9.37964	34.0012	2.34491	5.86227	16.4144	23.4491	7.03473	60.9676	4.68982
L4.5	simfam1606	Heart	42.2074	48.0695	48.0695	31.6556	26.9658	31.6556	3.51728	57.449	14.0691	134.829	28.1383	16.414
L4.5	simfam1607	Heart	4.69023	1.17256	29.3139	21.106	17.5884	29.3139	32.8316	0	43.3846	92.6321	83.2516	112.566
L4.5	simfam1608	Heart	10.5528	3.51759	26.9682	23.4506	30.4858	8.2077	35.1759	44.5561	38.6935	21.1055	10.5528	15.2429
L4.5	simfam1609	Heart	64.4812	66.8259	36.3439	44.5506	42.2059	46.8954	36.3439	3.51715	46.8954	24.6201	75.0326	28.1372
L4.5	simfam1610	Heart	46.8957	52.7576	14.0687	8.20674	0	1.17239	18.7583	19.9307	15.2411	12.8963	70.3435	133.653
L4.5	simfam1611	Heart	59.795	64.4848	63.3123	37.5184	24.6215	52.7603	46.898	82.0715	26.9664	63.3123	17.5868	14.0694
L4.5	simfam1612	Heart	17.5862	18.7586	15.2414	0	1.17241	28.1379	29.3103	15.2414	7.03447	59.793	17.5862	24.6207
L4.5	simfam1613	Heart	10.552	11.7245	28.1388	73.8643	85.5888	36.3459	48.0704	45.7255	5.86225	3.51735	65.6572	46.898
L4.5	simfam1614	Heart	82.067	42.2059	45.723	100.825	103.17	49.2402	14.0686	62.1364	33.9992	12.8962	79.7222	39.8611
L4.5	simfam1615	Heart	22.2761	26.9658	7.03456	29.3107	29.3107	48.0695	5.86214	2.34485	31.6555	60.9662	16.414	12.8967
L4.5	simfam1616	Heart	41.0347	38.6899	11.7242	37.5174	29.3105	36.345	58.621	39.8623	11.7242	48.0692	2.34484	73.8625
L4.5	simfam1617	Heart	19.9313	28.1383	37.5177	17.5864	31.6556	9.37943	19.9313	50.4144	14.0691	60.9663	10.5519	34.0004
L4.5	simfam1618	Heart	35.1716	8.2067	7.03432	28.1373	32.8268	14.0686	29.3097	43.3783	53.9298	8.2067	56.2745	62.1365
L4.5	simfam1619	Heart	8.20753	10.5525	5.86252	15.2426	10.5525	17.5876	23.4501	31.6576	83.2478	34.0026	18.7601	49.2452
L4.5	simfam1620	Heart	97.3233	93.8056	123.12	112.567	82.0799	110.222	51.5931	51.5931	72.6993	17.5886	65.6639	24.624
L4.5	simfam1621	Heart	23.4505	21.1055	8.20768	12.8978	26.9681	2.34505	8.20768	80.9043	28.1406	7.03515	73.8691	18.7604
L4.5	simfam1622	Heart	37.5176	50.4143	28.1382	31.6555	23.4485	1.17243	12.8967	4.6897	0	42.2073	4.6897	37.5176
L4.5	simfam1623	Heart	36.3451	39.8624	16.4139	2.34484	4.68969	22.276	10.5518	103.173	44.552	23.4484	32.8278	31.6554
L4.5	simfam1624	Heart	51.585	72.688	49.2403	58.6193	55.1022	80.8947	31.6544	2.34477	32.8268	4.68955	73.8604	1.17239
L4.5	simfam1625	Heart	14.0701	9.38004	2.34501	19.9326	7.03503	19.9326	16.4151	112.56	52.7627	92.6279	3.51752	42.2102
L4.5	simfam1626	Heart	17.5864	3.51728	12.8967	24.621	9.37942	8.207	12.8967	18.7588	1.17243	37.5177	23.4486	32.828
L4.5	simfam1627	Heart	31.656	23.4489	22.2764	44.5528	36.3457	35.1733	68.0017	19.9315	46.8977	42.208	91.4506	4.68977
L4.5	simfam1628	Heart	0	3.51807	1.17269	35.1807	7.03613	26.9718	100.851	0	1.17269	3.51807	42.2168	21.1084
L4.5	simfam1629	Heart	147.723	135.999	120.758	110.206	93.7924	105.516	30.4825	109.034	128.964	2.34481	42.2066	21.1033
L4.5	simfam1630	Heart	77.391	70.3555	121.949	73.8733	66.8377	94.9799	93.8073	116.087	71.5281	60.9747	77.391	42.2133
L4.5	simfam1631	Heart	79.736	66.8376	52.7665	32.8325	42.2132	62.1472	12.8985	22.2792	10.5533	83.2538	66.8376	98.4974
L4.5	simfam1632	Heart	23.4481	8.20683	12.8964	50.4134	41.0341	1.1724	110.206	0	4.68962	21.1033	144.206	90.2751
L4.5	simfam1633	Heart	17.5872	16.4148	24.6221	10.5523	18.7597	30.4846	3.51745	16.4148	18.7597	10.5523	42.2094	46.8993
L4.5	simfam1634	Heart	59.8105	69.1926	66.8471	68.0198	70.3653	49.2557	83.2656	132.521	78.5746	55.1195	12.9003	8.20929
L4.5	simfam1635	Heart	14.0729	7.03643	11.7274	24.6275	26.973	19.9366	60.9824	59.8097	37.5276	16.4183	28.1457	68.0188
L4.5	simfam1636	Heart	10.5521	30.4839	22.2767	28.139	29.3115	24.6216	31.6564	39.8636	12.897	10.5521	44.5534	55.1056
L4.5	simfam1637	Heart	26.965	41.0337	14.0687	24.6202	32.8269	33.9993	7.03434	19.9306	37.5165	39.8613	45.7232	78.5502
L4.5	simfam1638	Heart	42.207	50.4139	39.8621	38.6897	53.9311	37.5173	17.5862	76.207	87.9312	24.6207	85.5863	111.379
L4.5	simfam1639	Heart	82.0703	92.6222	60.9665	79.7254	72.6908	96.1395	71.5184	62.1389	11.7243	39.8627	26.966	29.3108
L4.5	simfam1640	Heart	71.5169	70.3445	26.9654	32.8274	31.655	59.7928	21.1034	31.655	35.1723	3.51723	11.7241	4.68963
L4.5	simfam1641	Heart	37.5165	35.1717	23.4478	50.4127	46.8956	10.5515	15.2411	72.6882	49.2404	45.7232	15.2411	0
L4.5	simfam1642	Heart	45.7336	41.043	45.7336	23.4531	17.5898	38.6977	10.5539	7.03594	113.748	39.8703	66.8414	12.8992
L4.5	simfam1643	Heart	87.9293	85.5845	93.7912	103.17	96.136	101.998	7.03434	15.2411	49.2404	21.103	19.9306	29.3098
L4.5	simfam1644	Heart	1.17247	12.8971	4.68987	36.3465	31.6566	3.5174	19.9319	1.17247	39.8639	18.7595	79.7278	75.0379
L4.5	simfam1645	Heart	45.7259	38.6912	30.4839	24.6217	11.7246	37.5187	59.7954	25.7941	21.1043	31.6564	77.3823	21.1043
L4.5	simfam1646	Heart	63.3099	78.5511	53.9306	43.379	30.4825	65.6547	124.275	12.8965	87.9304	133.654	160.62	143.033
L4.5	simfam1647	Heart	7.03436	1.17239	9.37915	22.2755	14.0687	15.2411	43.3786	36.3442	11.7239	23.4479	48.0681	59.7921
L4.5	simfam1648	Heart	86.7656	78.558	77.3855	78.558	107.871	76.213	49.2453	8.20756	48.0728	97.3182	26.9677	7.03505
L4.5	simfam1649	Heart	44.5536	38.6913	44.5536	64.4855	42.2087	22.2768	39.8638	29.3116	14.0696	29.3116	12.8971	60.9681
L4.5	simfam1650	Heart	45.7353	37.5264	66.8439	14.0724	11.727	57.4623	18.7632	84.4343	77.3981	42.2172	15.2451	16.4178
L4.5	simfam1651	Heart	10.5522	17.587	18.7595	15.2421	22.2769	18.7595	62.1408	48.0712	43.3813	39.8639	50.4162	70.3481
L4.5	simfam1652	Heart	5.86192	30.482	14.0686	2.34477	22.2753	15.241	24.6201	25.7924	42.2058	46.8953	41.0334	85.584
L4.5	simfam1653	Heart	4.69052	5.86315	0	37.5242	42.2147	23.4526	23.4526	26.9705	44.56	43.3873	25.7979	0
L4.5	simfam1654	Heart	56.2775	45.7255	57.4499	3.51734	15.2418	70.3469	65.6571	59.7948	56.2775	49.2428	12.8969	72.6918
L4.5	simfam1655	Heart	14.0696	35.1741	30.4842	9.37976	0	55.1061	14.0696	69.1757	17.587	73.8656	58.6235	51.5887
L4.5	simfam1656	Heart	52.7618	60.9692	68.0042	53.9343	42.2095	84.419	2.34497	25.7947	52.7618	19.9323	42.2095	37.5195
L4.5	simfam1657	Heart	84.4117	84.4117	78.5498	58.6192	43.3782	55.1021	17.5858	24.6201	77.3774	97.3079	39.8611	3.51715
L4.5	simfam1658	Heart	9.37919	24.6204	2.3448	48.0683	46.8959	25.7928	8.20679	2.3448	26.9652	7.03439	42.2064	38.6892
L4.5	simfam1659	Heart	22.2767	35.1737	44.5534	48.0708	51.5882	65.6577	38.6911	58.6229	68.0026	7.03475	82.0721	70.3475
L4.5	simfam1660	Heart	63.3087	52.7573	17.5858	76.205	45.723	31.6544	26.9648	35.1715	21.1029	25.7924	1.17238	31.6544
L4.5	simfam1661	Heart	29.3099	12.8964	19.9307	53.9302	44.551	26.9651	9.37917	7.03437	25.7927	1.1724	42.2062	22.2755
L4.5	simfam1662	Heart	82.069	51.5863	52.7587	87.9311	53.9311	66.8276	52.7587	103.173	32.8276	87.9311	51.5863	30.4828
L4.5	simfam1663	Heart	7.03558	10.5534	12.8986	5.86299	11.726	21.1068	128.986	91.4626	29.3149	14.0712	118.432	127.813
L4.5	simfam1664	Heart	0	3.51833	11.7278	16.4189	22.2828	4.69111	86.7855	30.4922	42.22	17.5917	52.775	65.6755
L4.5	simfam1665	Heart	39.8659	28.1406	59.7988	51.5911	23.4505	52.7636	11.7253	50.4186	3.51758	19.9329	106.7	60.9713
L4.5	simfam1666	Heart	28.1379	30.4827	11.7241	29.3103	29.3103	3.51723	76.2067	109.034	19.931	50.4137	9.37928	58.6205
L4.5	simfam1667	Heart	25.7949	24.6224	14.07	10.5525	31.6574	2.345	35.1749	46.8999	25.7949	12.8975	10.5525	21.105
L4.5	simfam1668	Heart	117.267	96.1593	92.6413	128.994	126.649	103.195	36.3529	2.34535	128.994	2.34535	75.0511	29.3169
L4.5	simfam1669	Heart	17.5862	37.5171	12.8965	16.4138	0	1.17241	52.7585	2.34482	10.5517	24.6206	35.1723	30.4827
L4.5	simfam1670	Heart	7.03453	17.5863	14.0691	5.86211	8.20695	24.6208	2.34484	9.37937	34.0002	21.1036	3.51726	49.2417
L4.5	simfam1671	Heart	28.1373	25.7925	32.8268	32.8268	5.86193	12.8962	43.3783	86.7565	7.03431	17.5858	15.241	12.8962
L4.5	simfam1672	Heart	30.4903	29.3176	53.9444	48.0808	71.5349	93.8163	31.663	106.716	26.9722	10.5543	31.663	30.4903
L4.5	simfam1673	Heart	113.735	103.182	84.4215	97.3192	84.4215	59.7986	26.968	48.0733	68.0062	56.281	10.5527	50.4184
L4.5	simfam1674	Heart	37.5176	55.104	71.518	49.2419	57.4488	77.3801	24.6209	114.898	42.2073	105.518	41.0349	85.5871
L4.5	simfam1675	Heart	21.1058	23.4509	11.7254	4.69018	2.34509	2.34509	24.6234	45.7292	41.039	76.2153	29.3136	45.7292
L4.5	simfam1676	Heart	43.4018	53.959	66.8622	52.7859	36.3637	19.9414	65.6892	119.648	50.4399	32.8446	55.132	68.0352
L4.5	simfam1677	Heart	1.17257	15.2435	29.3143	30.4869	19.9338	35.1772	9.38059	12.8983	3.51772	82.0802	28.1418	26.9692
L4.5	simfam1678	Heart	23.4503	14.0702	19.9328	25.7954	8.20762	29.3129	57.4533	15.2427	8.20762	35.1755	14.0702	39.8656
L4.5	simfam1679	Heart	58.6242	70.349	75.0389	30.4846	31.657	53.9342	92.6262	38.6919	41.0369	23.4497	23.4497	17.5872
L4.5	simfam1680	Heart	39.8622	8.20692	31.6552	17.5862	18.7587	56.276	38.6897	70.345	73.8622	68.0002	8.20692	48.0691
L4.5	simfam1681	Heart	38.6898	29.3104	26.9656	11.7242	12.8966	39.8622	9.37934	8.20692	1.17242	59.7933	52.7588	82.0692
L4.5	simfam1682	Heart	80.9071	80.9071	64.4911	9.38053	15.2434	75.0442	49.2478	14.0708	18.7611	7.0354	28.1416	11.7257
L4.5	simfam1683	Heart	63.3106	59.7933	48.0691	43.3795	12.8966	56.2761	1.17242	26.9656	23.4484	83.2417	32.8277	52.7588
L4.5	simfam1684	Heart	51.5914	55.109	37.521	75.0421	73.8696	12.8979	41.0386	46.9013	77.3871	43.3837	30.4858	30.4858
L4.5	simfam1685	Heart	36.3513	35.1787	41.0418	59.8038	56.286	50.4228	100.846	51.5955	39.8692	97.3278	0	24.6251
L4.5	simfam1686	Heart	23.4487	38.6904	10.5519	2.34487	11.7243	7.03461	32.8282	9.37948	9.37948	10.5519	18.759	53.932
L4.5	simfam1687	Heart	14.0689	21.1034	1.17241	21.1034	33.9999	30.4826	52.7584	25.793	39.8619	10.5517	18.7585	72.6893
L4.5	simfam1688	Heart	24.6241	26.9692	36.3498	0	4.6903	23.4515	19.9338	79.7351	19.9338	18.7612	72.6996	19.9338
L4.5	simfam1689	Heart	10.5517	21.1034	15.2413	2.34482	1.17241	48.0688	21.1034	17.5862	45.724	51.5861	97.3101	67.9998
L4.5	simfam1690	Heart	1.17254	2.34507	39.8662	5.86268	1.17254	7.03521	19.9331	25.7958	9.38028	5.86268	121.944	136.014
L4.5	simfam1691	Heart	8.20718	14.0695	16.4144	34.0012	48.0706	21.1042	52.7605	14.0695	23.4491	28.1389	7.03473	60.9676
L4.5	simfam1692	Heart	7.0344	2.3448	2.3448	60.9648	36.3444	41.034	7.0344	17.586	64.482	43.3788	58.62	53.9304
L4.5	simfam1693	Heart	49.2469	46.9018	39.8665	58.6272	70.3527	44.5567	15.2431	65.6625	21.1058	21.1058	14.0705	14.0705
L4.5	simfam1694	Heart	64.4829	56.276	112.552	60.9656	53.9311	75.0346	4.68967	45.7242	4.68967	9.37933	39.8622	53.9311
L4.5	simfam1695	Heart	5.86343	23.4537	18.763	19.9357	25.7991	26.9718	42.2167	48.0802	16.4176	93.815	28.1445	4.69075
L4.5	simfam1696	Heart	9.38058	4.69029	29.3143	2.34515	3.51772	8.20801	36.3498	19.9337	5.86287	10.5532	9.38058	0
L4.5	simfam1697	Heart	48.0678	29.3096	28.1373	19.9306	7.03431	33.9992	51.585	113.721	14.0686	3.51716	38.6887	62.1364
L4.5	simfam1698	Heart	65.6559	76.2077	50.4143	42.2073	31.6555	64.4834	18.7588	9.37941	89.1044	46.897	11.7243	24.6209
L4.5	simfam1699	Heart	29.3148	29.3148	28.1422	37.5229	23.4518	26.9696	43.3859	56.2844	45.7311	123.122	84.4266	52.7666
L4.5	simfam1700	Heart	85.604	102.021	79.7407	39.8703	45.7336	73.8774	52.7696	77.3954	177.071	50.4243	51.5969	62.1508
L4.5	simfam1701	Heart	19.9325	19.9325	0	28.14	9.38002	18.76	22.2775	26.9675	5.86251	46.9001	10.5525	91.4552
L4.5	simfam1702	Heart	25.8004	3.51824	28.1459	14.073	2.34549	45.7371	48.0826	46.9099	17.5912	31.6642	53.9463	11.7275
L4.5	simfam1703	Heart	9.37984	21.1046	5.8624	9.37984	8.20736	2.34496	5.8624	16.4147	78.5562	35.1744	44.5542	86.7635
L4.5	simfam1704	Heart	25.7935	19.9313	26.9659	32.8281	36.3454	15.2416	83.2427	84.4151	21.1038	63.3113	4.68973	4.68973
L4.5	simfam1705	Heart	48.0709	49.2434	29.3115	9.37969	28.1391	22.2768	26.9666	24.6217	37.5188	4.68984	73.865	55.1057
L4.5	simfam1706	Heart	32.8278	18.7587	14.0691	41.0348	35.1726	10.5518	94.9661	23.4484	41.0348	50.4141	22.276	43.3796
L4.5	simfam1707	Heart	2.34505	8.20766	3.51757	18.7604	16.4153	17.5878	18.7604	4.69009	17.5878	80.9041	70.3514	75.0415
L4.5	simfam1708	Heart	38.6889	22.2754	21.103	51.5852	36.3441	5.86195	77.3778	116.067	92.6189	92.6189	48.068	18.7583
L4.5	simfam1709	Heart	38.6899	25.7933	83.242	52.759	69.1729	68.0005	10.5518	12.8966	91.4489	17.5863	25.7933	91.4489
L4.5	simfam1710	Heart	73.8784	79.7418	71.5331	42.2162	60.979	46.9069	30.4895	56.2883	43.3889	56.2883	8.20871	17.5901
L4.5	simfam1711	Heart	9.37939	7.03455	57.4488	55.1039	43.3797	18.7588	12.8967	91.4491	11.7242	14.0691	70.3455	5.86212
L4.5	simfam1712	Heart	69.1724	58.6207	62.1379	68	58.6207	77.3793	4.68966	4.68966	18.7586	56.2759	39.8621	3.51724
L4.5	simfam1713	Heart	0	0	4.68964	46.8964	29.3102	5.86205	36.3447	19.931	35.1723	19.931	26.9654	52.7584
L4.5	simfam1714	Heart	3.51715	1.17238	3.51715	26.9648	26.9648	11.7238	44.5506	60.964	31.6544	56.2745	24.6201	104.342
L4.5	simfam1715	Heart	9.38076	7.03557	14.0711	1.1726	7.03557	17.5889	4.69038	25.7971	28.1423	2.34519	7.03557	0
L4.5	simfam1716	Heart	2.34486	15.2416	15.2416	12.8967	21.1037	28.1383	98.484	38.6901	26.9658	35.1728	21.1037	46.8971
L4.5	simfam1717	Heart	21.1082	30.4897	12.8995	4.69072	12.8995	12.8995	31.6623	111.405	64.4974	26.9716	45.7345	41.0438
L4.5	simfam1718	Heart	87.94	103.183	89.1125	63.3168	76.2146	98.4928	68.0069	9.38026	83.2498	15.2429	15.2429	17.588
L4.5	simfam1719	Heart	22.2791	16.4162	3.51776	3.51776	16.4162	21.1065	30.4872	79.7358	18.7614	36.3502	21.1065	15.2436
L4.5	simfam1720	Heart	37.5169	24.6204	10.5516	0	1.1724	5.86201	5.86201	62.1373	25.7928	80.8957	19.9308	69.1717
L4.5	simfam1721	Heart	62.1399	69.1746	84.4165	68.0022	78.5542	98.4859	25.7939	56.2777	5.86226	9.37961	9.37961	46.8981
L4.5	simfam1722	Heart	21.1063	24.624	17.5886	8.20801	31.6595	29.3143	42.2126	29.3143	45.7304	39.8675	16.416	71.527
L4.5	simfam1723	Heart	64.5036	51.6028	36.3566	38.7021	32.8382	85.6138	4.69117	52.7756	34.011	45.7389	31.6654	9.38234
L4.5	simfam1724	Heart	60.9703	50.4177	32.8301	0	0	29.3126	56.2802	30.4851	2.34501	87.9379	64.4878	26.9676
L4.5	simfam1725	Heart	25.7949	17.5874	24.6224	50.4172	66.8321	3.51748	28.1398	8.20746	26.9674	4.68997	35.1748	75.0396
L4.5	simfam1726	Heart	1.17239	8.20673	15.2411	58.6195	37.5165	14.0687	16.4135	30.4821	0	69.171	111.377	60.9643
L4.5	simfam1727	Heart	12.897	3.51737	8.20721	55.1055	78.5547	4.68983	23.4492	45.7259	22.2767	1.17246	26.9665	25.7941
L4.5	simfam1728	Heart	71.519	77.3812	89.1057	30.4835	31.656	53.9324	11.7244	35.1733	16.4142	46.8977	12.8969	87.9332
L4.5	simfam1729	Heart	15.2414	25.7931	1.17241	11.7241	0	8.2069	26.9655	24.6207	16.4138	30.4828	51.5862	89.1035
L4.5	simfam1730	Heart	51.5874	65.6567	69.1741	23.4488	32.8284	69.1741	85.5882	64.4843	78.5536	79.726	0	29.311
L4.5	simfam1731	Heart	8.20731	21.1045	12.8972	12.8972	55.1062	10.5523	3.51742	32.8292	5.86236	43.3815	56.2787	58.6236
L4.5	simfam1732	Heart	41.0335	23.4477	19.9305	46.8954	44.5506	15.241	111.377	36.3439	21.1029	37.5163	100.825	123.1
L4.5	simfam1733	Heart	107.874	124.289	114.909	57.4545	89.1131	85.5955	14.0705	45.7291	90.2857	75.0426	75.0426	34.0037
L4.5	simfam1734	Heart	158.319	166.528	140.728	125.483	116.101	166.528	59.8095	103.201	97.337	11.7274	29.3184	50.4276
L4.5	simfam1735	Heart	1.17247	12.8972	45.7263	37.519	23.4494	17.587	35.1741	17.587	53.9336	78.5555	28.1393	22.2769
L4.5	simfam1736	Heart	1.17265	18.7623	9.38117	23.4529	39.87	11.7265	93.8117	9.38117	32.8341	16.4171	3.51794	3.51794
L4.5	simfam1737	Heart	28.1396	16.4148	35.1745	17.5873	28.1396	9.37987	90.2813	59.7967	31.6571	39.8645	28.1396	57.4517
L4.5	simfam1738	Heart	71.5352	55.1173	79.7441	128.998	116.098	73.8806	28.145	52.7718	35.1812	64.4989	15.2452	41.0448
L4.5	simfam1739	Heart	29.3143	37.5223	36.3497	32.832	34.0046	1.17257	1.17257	8.208	32.832	3.51771	76.2171	51.5931
L4.5	simfam1740	Heart	28.14	26.9675	4.69	31.6575	42.21	16.415	4.69	86.7651	23.45	2.345	60.97	109.043
L4.5	simfam1741	Heart	41.0335	36.3439	38.6887	59.7916	31.6544	44.5506	11.7238	32.8268	15.241	18.7581	67.9983	46.8954
L4.5	simfam1742	Heart	41.0451	48.0813	32.836	52.7722	23.4543	5.86358	15.2453	103.199	3.51815	41.0451	5.86358	11.7272
L4.5	simfam1743	Heart	24.6217	0	15.242	36.3463	14.0695	15.242	7.03477	42.2086	5.8623	0	12.8971	31.6564
L4.5	simfam1744	Heart	31.6549	36.3446	15.2413	2.34481	1.17241	35.1722	78.5512	14.0689	23.4481	17.5861	42.2066	7.03443
L4.5	simfam1745	Heart	0	14.0699	9.37997	23.4499	38.6924	3.51749	58.6248	29.3124	2.34499	17.5874	9.37997	18.7599
L4.5	simfam1746	Heart	4.69007	3.51755	0	10.5527	19.9328	10.5527	5.86259	14.0702	12.8977	14.0702	31.658	46.9007
L4.5	simfam1747	Heart	56.2803	52.7627	62.1428	16.4151	16.4151	68.0053	24.6226	32.8301	44.5552	55.1078	15.2426	34.0027
L4.5	simfam1748	Heart	87.9451	78.5643	106.707	49.2493	56.2849	50.4219	1.1726	8.20821	60.9753	35.1781	29.315	96.1533
