DESC	FID	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L10	transcript5016	200.61	164.135	289.191	239.689	247.505	135.477	0	52.1064	13.0266	145.898	125.055	130.266
L10	transcript5017	112.029	49.5011	83.3702	164.135	125.055	54.7117	46.8957	59.9223	54.7117	93.7915	36.4745	10.4213
L10	transcript5018	130.277	143.305	67.7443	44.2943	46.8999	80.772	26.0555	91.1942	72.9554	41.6888	0	20.8444
L10	transcript5019	190.191	200.613	132.873	179.77	200.613	190.191	44.2911	36.475	179.77	231.877	2.60536	5.21072
L10	transcript5020	93.7985	72.9544	156.331	88.5875	91.193	114.643	28.6606	20.8441	109.432	166.753	138.092	13.0276
L10	transcript5021	85.9805	85.9805	31.2656	36.4766	31.2656	18.2383	23.4492	96.4024	39.082	31.2656	54.7149	13.0273
L10	transcript5022	70.3431	93.7908	130.265	57.3166	72.9484	41.6848	140.686	72.9484	85.9749	85.9749	54.7113	36.4742
L10	transcript5023	36.4743	33.8689	99.0015	93.7909	52.1061	7.81591	80.7644	135.476	49.5008	28.6583	88.5803	231.872
L10	transcript5024	169.349	135.479	125.058	132.874	96.3989	164.139	26.0537	54.7129	57.3182	10.4215	75.5559	31.2645
L10	transcript5025	99.0106	75.5607	57.3219	80.7718	67.7441	127.672	39.0831	46.8998	91.194	2.60554	41.6887	67.7441
L10	transcript5026	28.6621	15.6339	28.6621	0	13.0282	41.6903	28.6621	132.888	39.0847	36.479	67.7468	85.9863
L10	transcript5027	101.607	80.7649	80.7649	140.687	109.423	109.423	20.8425	99.0021	41.6851	36.4745	18.2372	23.4479
L10	transcript5028	62.5273	59.922	46.8955	75.5538	72.9485	78.1591	85.975	39.0796	158.924	70.3432	5.21061	75.5538
L10	transcript5029	112.028	93.7909	127.66	148.502	158.924	112.028	153.713	57.3167	112.028	83.3697	20.8424	41.6849
L10	transcript5030	164.138	174.56	132.874	250.115	252.721	187.586	85.9771	104.215	112.031	67.7395	49.502	96.3986
L10	transcript5031	96.3968	85.9755	80.7649	28.6585	33.8691	145.898	190.188	54.7117	41.6851	13.0266	117.239	101.607
L10	transcript5032	125.055	166.74	177.162	122.45	122.45	213.636	10.4213	23.4479	135.477	119.845	211.031	179.767
L10	transcript5033	140.688	171.952	143.293	158.925	153.714	72.9492	13.0266	138.082	65.1332	179.768	117.24	143.293
L10	transcript5034	106.831	104.225	101.619	138.098	143.309	135.493	208.45	132.887	13.0281	33.8731	57.3238	13.0281
L10	transcript5035	33.8691	10.4213	112.028	46.8956	28.6584	101.607	23.4478	0	46.8956	83.37	52.1063	54.7116
L10	transcript5036	2.6053	7.81589	18.2371	41.6848	26.053	23.4477	46.8954	36.4742	41.6848	36.4742	195.397	80.7642
L10	transcript5037	13.0265	57.3166	26.053	39.0795	70.3431	62.5272	59.9219	7.8159	20.8424	52.106	13.0265	80.7643
L10	transcript5038	13.0272	5.21089	59.9252	106.823	156.327	23.449	114.64	13.0272	88.5851	143.3	10.4218	119.85
L10	transcript5039	260.546	218.859	224.07	177.171	198.015	234.491	171.96	65.1365	143.3	72.9529	91.1911	106.824
L10	transcript5040	13.027	41.6863	83.3727	2.6054	10.4216	23.4486	174.562	106.821	18.2378	135.481	78.1619	127.664
L10	transcript5041	62.5284	67.7391	31.2642	36.4749	23.4481	5.2107	96.3979	26.0535	112.03	161.532	59.923	0
L10	transcript5042	273.566	286.592	255.328	229.274	195.404	234.485	54.7131	148.507	195.404	153.718	276.171	237.09
L10	transcript5043	15.633	20.844	49.5044	93.7979	117.247	23.4495	166.752	62.5319	72.9539	41.6879	59.9264	13.0275
L10	transcript5044	36.4742	62.5272	39.0795	46.8954	10.4212	54.7113	18.2371	99.0013	33.8689	140.686	132.87	112.028
L10	transcript5045	15.6322	26.0537	26.0537	75.5559	93.7935	31.2645	10.4215	109.426	93.7935	72.9505	65.1344	7.81612
L10	transcript5046	151.126	101.619	132.887	70.3519	101.619	62.535	216.267	15.6337	216.267	148.521	138.098	119.859
L10	transcript5047	145.903	184.984	148.509	184.984	145.903	179.774	83.3732	70.3462	200.617	226.671	26.0541	62.5299
L10	transcript5048	39.081	96.3998	88.5836	85.9782	80.7674	18.2378	125.059	59.9242	132.875	13.027	13.027	57.3188
L10	transcript5049	23.4483	0	7.81611	75.5558	23.4483	62.5289	138.085	78.1611	2.60537	33.8698	75.5558	59.9235
L10	transcript5050	49.5009	59.9221	46.8956	96.3964	52.1062	2.60531	78.1593	117.239	70.3433	70.3433	177.161	106.818
L10	transcript5051	156.32	203.217	122.451	161.531	143.294	114.635	112.03	13.0267	31.2641	28.6587	109.424	211.033
L10	transcript5052	54.7166	96.4055	158.939	156.333	114.644	85.9832	83.3777	13.0278	10.4222	46.9	52.1111	151.122
L10	transcript5053	218.868	174.573	179.784	112.04	119.856	145.912	88.5894	13.0279	221.473	109.434	187.601	101.617
L10	transcript5054	88.581	46.8958	10.4213	78.1597	28.6586	18.2373	169.346	91.1863	2.60532	5.21065	88.581	31.2639
L10	transcript5055	156.328	125.063	166.75	169.356	117.246	169.356	65.1368	15.6328	187.594	70.3477	62.5313	83.3751
L10	transcript5056	164.138	158.927	114.636	169.349	182.376	184.981	7.8161	10.4215	281.38	179.77	242.299	198.008
L10	transcript5057	5.21069	15.6321	20.8427	0	7.81603	7.81603	65.1336	93.7923	0	10.4214	169.347	5.21069
L10	transcript5058	15.633	99.0088	33.8714	59.9264	106.825	96.4033	125.064	46.8989	106.825	10.422	49.5044	26.0549
L10	transcript5059	0	33.8689	54.7114	5.21061	52.1061	15.6318	99.0015	96.3962	78.1591	33.8689	190.187	148.502
L10	transcript5060	174.563	169.352	174.563	195.406	252.725	182.379	119.849	0	156.325	46.8974	83.3732	52.1082
L10	transcript5061	198.034	169.371	148.525	177.188	211.062	161.554	7.81712	15.6342	93.8055	67.7484	54.7199	153.737
L10	transcript5062	83.3723	96.3992	62.5292	2.60538	65.1346	67.74	112.031	65.1346	26.0538	119.848	166.745	80.7669
L10	transcript5063	91.1854	93.7907	104.212	153.713	174.555	224.056	70.343	299.609	130.265	140.686	15.6318	28.6583
L10	transcript5064	26.0534	18.2374	65.1335	15.632	0	5.21068	10.4214	177.163	135.478	10.4214	122.451	75.5549
L10	transcript5065	41.6863	44.2917	44.2917	28.6593	46.8971	67.7402	70.3456	7.81618	65.1348	7.81618	41.6863	39.0809
L10	transcript5066	91.1882	122.453	62.529	46.8968	83.372	151.112	169.349	122.453	117.242	192.798	18.2376	33.8699
L10	transcript5067	130.267	143.294	46.8962	96.3976	85.9763	57.3175	112.03	265.745	239.691	91.187	59.9229	46.8962
L10	transcript5068	161.53	104.213	143.292	125.055	151.108	177.161	122.45	7.81595	182.372	237.084	109.423	52.1063
L10	transcript5069	224.061	239.693	273.562	158.927	195.402	216.244	91.1874	171.953	101.609	91.1874	132.873	91.1874
L10	transcript5070	31.2677	36.4789	75.5635	23.4507	33.8733	57.324	164.155	10.4226	31.2677	119.859	75.5635	10.4226
L10	transcript5071	54.7112	88.5801	2.6053	5.21059	15.6318	7.81589	130.265	153.713	57.3165	18.2371	117.238	10.4212
L10	transcript5072	31.264	7.81601	10.4213	31.264	62.5281	31.264	96.3974	125.056	28.6587	132.872	5.21067	33.8694
L10	transcript5073	0	0	49.5016	91.1872	99.0032	5.2107	23.4481	132.873	49.5016	132.873	83.3712	46.8963
L10	transcript5074	23.45	62.5332	15.6333	5.2111	28.6611	18.2389	85.9832	49.5055	62.5332	57.3221	70.3499	46.8999
L10	transcript5075	184.982	174.561	226.668	257.933	200.614	145.901	52.1077	85.9776	205.825	78.1615	7.81615	80.7669
L10	transcript5076	161.534	135.48	78.1614	179.771	164.139	130.269	88.5829	291.803	276.17	257.933	26.0538	122.453
L10	transcript5077	224.057	211.031	226.663	200.61	250.111	213.636	135.477	67.7383	130.266	119.845	41.6851	67.7383
L10	transcript5078	96.4105	36.4796	2.60569	83.3821	83.3821	23.4512	143.313	106.833	117.256	130.284	20.8455	93.8048
L10	transcript5079	54.7132	78.1617	101.61	49.5024	57.3186	88.5832	7.81617	49.5024	54.7132	46.897	5.21078	46.897
L10	transcript5080	132.876	151.114	161.536	15.6325	80.768	65.1355	169.352	135.482	70.3463	127.666	85.9788	36.4759
L10	transcript5081	93.7912	80.7647	18.2372	39.0797	52.1062	20.8425	75.5541	153.713	127.66	122.45	169.345	83.37
L10	transcript5082	91.1905	125.061	10.4218	10.4218	67.7415	15.6327	169.354	85.9797	109.429	143.299	109.429	31.2653
L10	transcript5083	117.239	148.502	101.607	59.922	59.922	75.5538	36.4742	41.6848	109.423	70.3432	57.3167	312.636
L10	transcript5084	59.9221	78.1592	57.3168	28.6584	39.0796	109.423	49.5008	28.6584	7.81592	122.449	145.897	140.687
L10	transcript5085	140.69	112.031	75.5556	114.636	101.609	169.349	10.4215	67.7395	190.192	36.4751	221.456	192.797
L10	transcript5086	104.214	135.478	161.531	109.425	117.241	153.715	125.057	18.2374	140.689	78.1604	65.1337	26.0535
L10	transcript5087	164.155	114.648	195.422	72.9577	88.5915	153.732	164.155	112.042	72.9577	83.3802	125.07	78.1689
L10	transcript5088	65.1403	39.0842	13.0281	13.0281	18.2393	54.7179	205.843	67.7459	5.21122	41.6898	104.224	145.914
L10	transcript5089	36.4757	75.5568	7.81623	59.9244	39.0811	46.8974	59.9244	132.876	52.1082	67.7406	226.671	182.379
L10	transcript5090	10.4219	2.60547	36.4765	7.8164	36.4765	46.8984	75.5585	169.355	57.3203	187.594	80.7695	26.0547
L10	transcript5091	171.957	138.087	119.849	106.822	28.6595	127.665	65.1352	140.692	169.352	106.822	57.319	156.325
L10	transcript5092	117.249	109.433	125.066	156.332	205.838	135.488	41.6887	80.7718	101.616	158.938	57.3219	85.9829
L10	transcript5093	10.4218	65.136	15.6326	13.0272	2.60544	20.8435	156.326	158.932	28.6598	255.333	57.3197	0
L10	transcript5094	148.507	122.453	122.453	171.956	182.377	195.404	75.5563	140.691	138.086	52.1078	26.0539	0
L10	transcript5095	20.8425	28.6584	91.1858	46.8956	96.3964	112.028	33.869	10.4212	93.7911	5.21062	26.0531	15.6319
L10	transcript5096	13.0265	5.2106	26.053	18.2371	41.6848	36.4742	20.8424	36.4742	13.0265	54.7113	101.607	125.054
L10	transcript5097	138.082	143.292	132.871	171.951	130.266	161.53	80.7648	190.188	184.978	171.951	36.4744	36.4744
L10	transcript5098	125.055	96.3967	83.3701	85.9755	57.317	112.029	143.292	153.714	41.6851	57.317	182.372	18.2372
L10	transcript5099	0	23.4478	28.6584	88.5805	72.9487	72.9487	153.713	80.7646	5.21062	7.81593	114.634	132.871
L10	transcript5100	44.2907	67.7388	23.448	36.4747	2.60534	54.7121	143.294	88.5815	78.1601	72.9495	15.632	44.2907
L10	transcript5101	164.142	143.299	106.823	41.6869	31.2651	78.1629	49.5031	10.4217	20.8434	125.061	78.1629	44.2923
L10	transcript5102	247.507	231.875	224.059	184.979	213.638	130.267	70.3442	36.4748	28.6588	57.3175	138.083	57.3175
L10	transcript5103	138.094	117.249	125.066	91.194	91.194	72.9552	177.177	28.661	20.8443	78.1663	28.661	39.0831
L10	transcript5104	101.639	96.4265	88.6081	31.2735	46.9102	117.275	13.0306	28.6673	158.973	99.0326	117.275	70.3653
L10	transcript5105	44.2914	104.215	65.1345	36.4753	33.8699	85.9775	200.614	18.2377	75.556	80.7667	148.507	130.269
L10	transcript5106	41.6883	46.8993	18.2386	20.8441	2.60552	78.1655	242.313	182.386	39.0828	169.359	93.7986	132.881
L10	transcript5107	200.638	182.398	153.736	229.301	185.004	224.089	59.9309	28.6626	164.159	177.187	257.963	195.427
L10	transcript5108	138.103	125.074	117.257	67.7484	91.1998	80.777	182.4	88.5941	62.537	13.0285	226.697	112.045
L10	transcript5109	52.1068	75.5549	78.1602	99.003	101.608	138.083	99.003	28.6588	132.872	5.21068	10.4214	10.4214
L10	transcript5110	65.1348	54.7132	0	39.0809	20.8431	41.6863	101.61	117.243	36.4755	122.453	119.848	36.4755
L10	transcript5111	36.4759	72.9519	13.0271	10.4217	20.8434	10.4217	75.5573	57.3193	36.4759	2.60542	67.741	99.0061
L10	transcript5112	7.81597	33.8692	70.3438	143.293	112.029	72.9491	164.135	67.7384	117.24	65.1331	78.1597	23.4479
L10	transcript5113	72.9483	72.9483	20.8424	28.6583	41.6848	46.8954	143.291	54.7113	7.81589	93.7907	99.0013	255.319
L10	transcript5114	229.269	203.215	200.61	221.453	203.215	164.136	192.794	72.9492	26.0533	36.4746	224.058	44.2906
L10	transcript5115	109.424	171.951	177.162	78.1597	104.213	145.898	140.687	36.4745	114.634	46.8958	78.1597	112.029
L10	transcript5116	41.686	13.0269	39.0806	52.1074	49.5021	26.0537	18.2376	7.81612	54.7128	20.843	143.295	151.112
L10	transcript5117	28.6609	7.8166	31.2664	10.4221	23.4498	26.0553	67.7439	31.2664	28.6609	36.4775	127.671	192.809
L10	transcript5118	164.134	158.924	171.95	138.081	83.3698	114.633	174.555	88.5804	78.1591	2.6053	18.2371	169.345
L10	transcript5119	226.662	265.742	166.74	169.345	174.556	239.689	72.9488	15.6319	234.478	109.423	117.239	52.1063
L10	transcript5120	143.299	156.326	161.537	72.952	101.612	117.244	169.353	315.257	88.5846	229.278	15.6326	70.3466
L10	transcript5121	132.872	67.7384	62.5278	67.7384	93.7917	91.1864	200.61	5.21065	13.0266	44.2905	143.293	75.5544
L10	transcript5122	91.1854	104.212	109.423	54.7113	114.633	46.8954	229.266	88.5802	41.6848	52.106	33.8689	28.6583
L10	transcript5123	169.35	148.506	127.663	99.0043	96.3989	138.085	39.0807	140.69	67.7398	13.0269	33.8699	70.3452
L10	transcript5124	18.2376	2.60537	44.2913	10.4215	18.2376	5.21074	7.81611	10.4215	2.60537	59.9235	135.479	78.1611
L10	transcript5125	20.8424	0	41.6849	41.6849	13.0265	62.5273	28.6584	33.869	10.4212	62.5273	18.2371	2.60531
L10	transcript5126	80.7721	78.1666	122.461	59.9277	54.7166	151.122	195.416	153.728	101.617	10.4222	44.2944	52.111
L10	transcript5127	26.0531	28.6584	28.6584	127.66	122.45	36.4744	72.9488	46.8956	44.2903	184.977	62.5275	13.0266
L10	transcript5128	52.1061	85.9751	112.028	122.449	85.9751	125.055	119.844	109.423	151.108	2.60531	85.9751	171.95
L10	transcript5129	96.396	75.5536	182.371	106.817	78.1589	151.107	41.6847	5.21059	80.7642	36.4741	23.4477	2.6053
L10	transcript5130	41.6884	54.716	41.6884	104.221	44.2939	13.0276	65.1381	78.1658	93.7989	70.3492	161.543	54.716
L10	transcript5131	132.875	138.086	252.723	192.799	140.691	224.064	20.8432	117.243	182.378	41.6863	33.8702	85.9781
L10	transcript5132	158.929	104.216	270.961	356.939	336.096	244.907	2.6054	158.929	211.037	65.1349	117.243	117.243
L10	transcript5133	85.9804	78.164	57.3203	31.2656	13.0273	13.0273	13.0273	72.9531	0	166.75	41.6875	23.4492
L10	transcript5134	18.2374	5.21069	20.8428	46.8962	23.4481	18.2374	140.689	62.5283	127.662	192.795	224.06	166.742
L10	transcript5135	15.6333	5.21109	10.4222	59.9275	101.616	13.0277	7.81663	5.21109	36.4776	15.6333	31.2665	2.60554
L10	transcript5136	72.9488	119.845	75.5542	114.634	104.213	91.1861	54.7116	132.871	46.8957	101.607	151.108	78.1595
L10	transcript5137	0	2.60532	0	23.4478	67.7382	49.501	112.029	41.6851	130.266	112.029	132.871	153.714
L10	transcript5138	229.272	200.613	174.559	198.007	200.613	109.425	83.3715	26.0536	106.82	80.7662	88.5823	78.1608
L10	transcript5139	143.296	112.032	93.794	161.534	153.718	127.664	203.22	208.431	117.243	10.4216	59.9239	122.453
L10	transcript5140	145.907	127.668	117.246	226.676	221.465	169.356	78.1643	200.622	257.942	208.438	44.2931	39.0821
L10	transcript5141	72.9491	99.0024	46.8959	5.21065	26.0533	54.7118	158.925	7.81598	57.3172	31.2639	65.1331	80.7651
L10	transcript5142	83.3718	67.7396	99.004	96.3986	106.82	23.4483	26.0537	72.9503	26.0537	44.2912	91.1879	140.69
L10	transcript5143	31.2687	7.81718	52.1145	20.8458	5.21145	20.8458	99.0176	31.2687	41.6916	41.6916	109.44	112.046
L10	transcript5144	36.4742	52.1059	59.9218	114.633	143.291	52.1059	31.2636	57.3165	36.4742	99.0013	54.7112	67.7377
L10	transcript5145	57.317	85.9754	70.3435	78.1595	78.1595	7.81595	20.8425	2.60532	216.241	41.6851	96.3967	132.871
L10	transcript5146	36.4741	23.4477	65.1324	20.8424	5.21059	109.422	49.5006	119.844	85.9748	7.81589	44.29	93.7907
L10	transcript5147	57.3213	117.248	62.5323	26.0551	46.8993	122.459	184.992	226.68	127.67	114.643	284.001	291.818
L10	transcript5148	41.687	41.687	57.3197	28.6598	20.8435	2.60544	41.687	44.2925	26.0544	0	15.6326	164.143
L10	transcript5149	80.7664	80.7664	46.8966	117.242	54.7127	2.60537	148.506	85.9771	54.7127	140.69	41.6859	10.4215
L10	transcript5150	174.556	143.292	125.055	96.3963	132.871	171.95	62.5273	39.0796	114.633	15.6318	5.21061	57.3167
L10	transcript5151	244.908	205.827	171.957	218.854	169.351	198.011	44.2919	7.81621	114.638	41.6865	59.9243	125.059
L10	transcript5152	83.377	72.9549	117.249	99.0102	57.3217	78.1659	88.5881	33.8719	39.083	36.4774	135.488	20.8443
L10	transcript5153	33.8716	33.8716	67.7432	101.615	114.642	85.9817	41.6881	15.633	184.991	72.9542	85.9817	96.4038
L10	transcript5154	114.659	106.841	72.9648	23.453	33.8765	83.3884	39.0883	78.1766	59.9354	148.536	41.6942	0
L10	transcript5155	117.248	99.0096	49.5048	2.60552	15.6331	52.1103	96.4041	15.6331	52.1103	33.8717	260.552	216.258
L10	transcript5156	205.819	211.029	203.213	177.16	208.424	343.9	52.106	7.8159	276.162	169.344	44.2901	20.8424
L10	transcript5157	148.529	185.01	127.683	143.318	132.895	145.924	31.2693	54.7213	88.5964	36.4809	18.2404	62.5387
L10	transcript5158	96.4029	91.1919	54.7151	39.0822	83.3754	125.063	72.9535	26.0548	93.7974	85.9809	5.21096	75.559
L10	transcript5159	36.4761	26.0544	28.6598	31.2653	2.60544	54.7142	31.2653	33.8707	72.9523	62.5305	99.0066	20.8435
L10	transcript5160	112.029	54.7119	72.9492	33.8693	39.0799	88.5812	7.81598	23.448	88.5812	33.8693	31.2639	49.5012
L10	transcript5161	104.219	83.375	20.8437	88.5859	99.0078	145.906	39.082	54.7148	203.226	109.43	195.41	281.39
L10	transcript5162	49.5007	49.5007	101.607	106.817	93.7908	93.7908	10.4212	28.6583	67.7378	78.159	88.5802	39.0795
L10	transcript5163	67.7385	18.2373	78.1598	18.2373	2.60533	49.5012	31.2639	62.5278	179.768	57.3172	5.21065	52.1065
L10	transcript5164	75.5562	80.767	88.5832	7.81616	26.0539	85.9778	62.5293	99.0047	5.21077	31.2646	208.431	93.7939
L10	transcript5165	33.8689	39.0795	41.6848	36.4742	67.7377	20.8424	315.241	226.661	93.7907	93.7907	28.6583	33.8689
L10	transcript5166	91.1859	135.476	83.37	93.7913	80.7647	109.423	59.9222	23.4478	23.4478	62.5275	23.4478	20.8425
L10	transcript5167	200.608	151.107	125.054	140.686	145.897	62.5272	28.6583	83.3696	26.053	52.106	28.6583	41.6848
L10	transcript5168	70.343	78.1589	70.343	80.7642	101.607	44.2901	65.1324	15.6318	125.054	216.24	39.0795	91.1854
L10	transcript5169	18.2385	54.7155	101.614	57.321	70.3485	54.7155	36.477	23.4495	125.064	15.633	13.0275	52.11
L10	transcript5170	23.4509	67.7471	70.3528	0	0	106.832	5.21132	54.7188	75.5641	208.453	104.226	153.734
L10	transcript5171	49.5012	93.7918	112.029	46.8959	28.6586	49.5012	80.7651	93.7918	109.424	99.0024	70.3438	65.1332
L10	transcript5172	198.009	153.717	190.192	112.031	114.637	96.3989	5.21075	83.372	5.21075	156.323	65.1344	182.376
L10	transcript5173	78.1591	54.7114	57.3167	13.0265	2.6053	49.5008	166.739	31.2637	2.6053	216.24	317.847	213.635
L10	transcript5174	286.598	270.965	328.285	268.36	302.23	231.884	80.7685	62.5304	286.598	83.3739	26.0544	187.591
L10	transcript5175	0	13.0271	49.503	2.60542	26.0542	46.8975	70.3463	26.0542	112.033	83.3734	65.1355	117.244
L10	transcript5176	200.616	211.037	221.459	156.324	171.956	177.167	83.3728	28.6594	169.351	23.4486	125.059	263.145
L10	transcript5177	54.7148	96.4023	70.3476	5.21094	7.8164	33.8711	36.4766	39.082	26.0547	23.4492	70.3476	83.375
L10	transcript5178	59.9269	65.1379	39.0827	106.826	132.881	59.9269	99.0096	127.67	33.8717	179.781	0	20.8441
L10	transcript5179	125.054	93.7908	125.054	143.291	177.16	156.318	270.951	169.344	132.87	179.766	88.5802	114.633
L10	transcript5180	216.24	221.451	231.872	182.371	208.424	237.083	114.633	161.529	338.69	44.2902	15.6318	127.66
L10	transcript5181	171.955	171.955	208.431	171.955	166.744	211.036	177.166	41.6861	5.21076	85.9776	161.534	20.8431
L10	transcript5182	0	44.2902	80.7645	31.2637	59.9221	13.0265	75.5539	114.634	78.1592	41.6849	54.7115	59.9221
L10	transcript5183	125.065	93.7985	130.276	203.23	182.386	99.0096	114.643	132.881	130.276	112.037	70.3489	242.313
L10	transcript5184	302.229	325.678	263.148	263.148	265.753	268.358	265.753	169.352	263.148	216.25	88.5843	49.503
L10	transcript5185	39.0802	75.555	151.11	18.2374	20.8428	106.819	57.3176	83.3711	96.3978	101.608	18.2374	13.0267
L10	transcript5186	13.0268	2.60535	52.107	5.2107	23.4482	41.6856	166.742	26.0535	7.81605	28.6589	5.2107	0
L10	transcript5187	54.7112	119.844	59.9218	72.9483	104.212	85.9748	7.81589	65.1324	31.2636	2.6053	28.6583	20.8424
L10	transcript5188	80.7648	67.7382	85.9755	138.082	119.845	54.7117	104.213	59.9223	2.60532	83.3701	28.6585	125.055
L10	transcript5189	109.455	57.3335	117.273	140.728	112.061	65.1517	86.0002	177.213	132.909	130.303	5.21213	177.213
L10	transcript5190	31.2639	46.8959	20.8426	39.0799	15.632	15.632	75.5544	10.4213	67.7385	23.4479	112.029	91.1864
L10	transcript5191	49.5022	80.7667	83.372	96.3989	106.82	117.242	132.874	195.403	143.296	31.2645	112.031	10.4215
L10	transcript5192	18.2371	15.6318	33.8689	15.6318	15.6318	119.844	91.1856	96.3962	93.7909	153.713	85.975	156.318
L10	transcript5193	132.896	78.1739	93.8087	75.5681	140.713	117.261	83.3855	72.9623	117.261	161.559	18.2406	65.1449
L10	transcript5194	88.5817	52.1069	195.401	15.6321	36.4748	104.214	109.424	117.24	52.1069	114.635	125.056	15.6321
L10	transcript5195	192.795	161.531	177.163	242.296	255.323	182.374	153.715	49.5014	234.48	36.4747	13.0267	151.11
